Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length
13788	-73.05661	-117.2675	44.21093	0.0683696	0.121836	0.0057745	0.0683067	0.0299474	0.00548041	0.010341	0.0301855	0.00187601	0.0996637	0.0684127	0.0496729	0.00316809	0.0249815	0.0370848	0.0212942	0.00195082	0.0815686	0.058709	0.0567024	0.001408	0.0295289	0.0179251	0.0201474	0.00371667	0.0474179	0.00742171	0.0363649	0.0747547	0.00261125	0.0885328	0.00277297	0.00292921	0.0094049	0.0673	0.258078	1.60703	0.894556	0.947107	0.983189	1.0171	1.05585	1.11787	0.08056992	0.1313948	0.0543668	0.0968827	0.00459182	0.0543168	0.0238139	0.00435796	0.00822308	0.0240032	0.00149178	0.0792515	0.0544011	0.0394993	0.00251923	0.019865	0.0294894	0.0169329	0.00155127	0.0648625	0.0466848	0.0450892	0.00111962	0.0234811	0.0142538	0.016021	0.00295546	0.0377062	0.00590167	0.028917	0.0594441	0.00207643	0.0704003	0.00220504	0.00232927	0.00747868	0.0535162	1.257562
13824	-71.98295	-116.0532	44.07027	0.0377385	0.0491248	0.0679564	0.0601876	0.0312597	0.000692027	0.00514505	0.00444342	0.00261734	0.00287997	0.0165771	0.0421269	0.0173219	0.01125	0.0140484	0.0099429	0.00559178	0.0654681	0.0314621	0.0338091	0.00149232	0.0448086	0.0193247	0.0359937	0.0039724	0.0143832	0.0132149	0.00356771	0.0385835	0.0111905	0.0674402	0.00311736	0.00990184	0.00507182	0.010477	0.39658	1.49371	0.56674	0.758097	0.917226	1.09024	1.31909	1.76448	0.4105979	0.2172276	0.0476386	0.062012	0.0857837	0.0759769	0.0394602	0.000873569	0.00649478	0.00560909	0.00330397	0.00363549	0.0209259	0.0531783	0.021866	0.0142012	0.0177338	0.0125513	0.00705869	0.0826427	0.0397157	0.0426785	0.00188381	0.0565634	0.0243943	0.0454361	0.0050145	0.0181564	0.0166816	0.00450365	0.0487053	0.0141261	0.0851321	0.00393515	0.0124994	0.00640234	0.0132254	0.7921828
13860	-74.4142	-119.2601	44.84587	0.0144979	0.202226	0.0936511	0.0321029	0.0409176	0.0095733	0.0136145	0.0415037	0.0163759	0.0155383	0.00883602	0.0377826	0.0162518	0.00316961	0.0102743	0.0694154	0.00511994	0.0557329	0.0526274	0.0799057	0.0530304	0.0113164	0.00943033	0.00514812	0.0200025	0.0168408	0.00240648	0.00907855	0.0242779	0.0132515	0.00393565	0.00036059	0.0495212	0.0141674	0.0127734	0.115274	1.72387	0.999229	0.999624	0.999883	1.00012	1.00038	1.00077	0.0005579161	0.05471154	0.0136174	0.189945	0.0879635	0.0301533	0.0384326	0.0089919	0.0127877	0.0389832	0.0153813	0.0145946	0.00829939	0.035488	0.0152648	0.00297711	0.00965034	0.0651997	0.004809	0.0523482	0.0494312	0.0750529	0.0498098	0.0106291	0.00885762	0.00483546	0.0187877	0.0158181	0.00226033	0.00852719	0.0228035	0.0124467	0.00369664	0.000338691	0.0465137	0.013307	0.0119977	1.064658
13896	-77.14699	-121.0377	43.89075	0.00721463	0.093073	0.190059	0.0106343	0.0962595	0.0241093	0.00817378	0.0298319	0.00909247	0.0149892	0.0109284	0.0248612	0.0443236	0.0208631	0.00725159	0.0926918	0.00257264	0.0687329	0.0228825	0.00516521	0.0251098	0.00884516	0.0211761	0.0530482	0.0164513	0.0590607	0.00639182	0.014957	0.0114379	0.0252175	0.0136827	0.000498927	0.0770614	0.0166225	0.0169987	0.513543	1.39801	0.955395	0.977992	0.993081	1.00697	1.0225	1.04669	0.03299381	0.3005494	0.00627213	0.0809141	0.16523	0.00924505	0.0836843	0.0209597	0.00710597	0.0259347	0.00790464	0.013031	0.00950077	0.0216133	0.0385332	0.0181376	0.00630426	0.0805827	0.00223655	0.0597538	0.0198932	0.00449044	0.0218295	0.00768964	0.0184097	0.0461181	0.0143021	0.0513451	0.0055568	0.0130031	0.00994366	0.0219231	0.0118952	0.000433748	0.0669942	0.014451	0.014778	1.150269
13932	-76.84872	-120.6391	43.79037	0.0158709	0.0305295	0.0160793	0.0730586	0.00150137	0.00158375	0.00964815	0.0194149	0.00351154	0.00824999	0.020146	0.00201973	0.00300304	0.0262387	0.00113503	0.0126284	0.00577823	0.0264908	0.0169166	0.0145079	0.0104812	0.000917572	0.00913227	0.0202702	0.0640485	0.00789118	0.0607087	0.00393858	0.00189011	0.039302	0.028928	0.0520111	0.012714	0.0153249	0.0322504	0.411444	1.48155	0.359247	0.606965	0.855758	1.16855	1.64754	2.7836	0.7402391	0.2272196	0.0237545	0.0456946	0.0240664	0.109349	0.00224716	0.00237045	0.0144407	0.0290589	0.00525584	0.012348	0.0301532	0.003023	0.00449475	0.0392724	0.00169884	0.0189014	0.00864848	0.0396497	0.0253197	0.0217144	0.0156876	0.00137336	0.0136686	0.0303391	0.0958635	0.011811	0.0908649	0.00589501	0.00282899	0.0588247	0.0432975	0.0778467	0.0190295	0.0229373	0.0482703	0.6681212
13968	-68.8638	-112.0821	43.21826	0.0101271	0.164358	0.163552	0.0668883	0.0507157	0.00552709	0.0144948	0.0323088	0.0500174	0.0671984	0.0127708	0.00163711	0.0111695	0.0156073	0.00488832	0.0112146	0.00534183	0.0369517	0.0413672	0.0485311	0.105617	0.0223349	0.0118409	0.024698	0.016017	0.0143771	0.0165624	0.0672945	0.00248685	0.0571101	0.0105241	0.00161895	0.0247169	0.0136729	0.0398922	0.738658	1.21383	0.745757	0.866693	0.956346	1.04565	1.15381	1.34092	0.2121165	0.497894	0.00814448	0.132181	0.131533	0.0537933	0.0407869	0.00444503	0.0116571	0.0259836	0.0402253	0.0540427	0.0102706	0.00131661	0.00898284	0.0125518	0.00393131	0.0090191	0.00429604	0.0297175	0.0332686	0.03903	0.0849397	0.0179623	0.00952276	0.0198627	0.0128813	0.0115625	0.01332	0.05412	0.00199999	0.0459295	0.00846374	0.001302	0.019878	0.0109961	0.0320824	1.243431
14004	-73.12792	-117.7233	44.59539	0.00437846	0.214706	0.0420731	0.0061936	0.0133184	0.00259397	0.00601134	0.0251995	0.0124514	0.0345919	0.00768694	0.000326056	0.0426312	0.0264053	0.00742724	0.0509217	0.00240304	0.0745592	0.00923988	0.0298276	0.047171	0.0190624	0.0184957	0.0416406	0.0106349	0.019227	0.00098765	0.0108983	0.00146643	0.00838717	0.00772368	0.00162248	0.0610448	0.0167595	0.0219879	0.13416	1.70841	0.603548	0.781723	0.92605	1.07986	1.27923	1.65687	0.3650986	0.06425088	0.00486466	0.238548	0.046745	0.00688135	0.0147973	0.00288202	0.00667885	0.0279977	0.013834	0.038433	0.00854052	0.000362262	0.0473651	0.0293374	0.00825198	0.0565761	0.00266989	0.0828385	0.0102659	0.0331397	0.052409	0.0211791	0.0205495	0.0462645	0.0118158	0.0213621	0.00109732	0.0121085	0.00162927	0.00931851	0.00858134	0.00180265	0.0678234	0.0186206	0.0244295	0.9000554
14040	-72.47733	-116.2328	43.75542	0.0469664	0.0737862	0.0807561	0.0468944	0.0508159	0.000763605	0.0141285	0.109783	0.00805543	0.00800966	0.0159545	0.0277718	0.00704384	0.0107959	0.00745806	0.0238258	0.00149317	0.00624309	0.0116743	0.0779514	0.0052047	0.00445792	0.0147578	0.0311866	0.00309796	0.00191344	0.0841543	0.0457528	0.0184868	0.00697597	0.00555158	0.030536	0.0376385	0.0201233	0.0698765	0.432807	1.46407	0.525694	0.730804	0.906793	1.10279	1.36836	1.90225	0.4649597	0.2418707	0.0465067	0.0730639	0.0799656	0.0464354	0.0503185	0.00075613	0.0139902	0.108709	0.00797658	0.00793126	0.0157984	0.0274999	0.00697489	0.0106902	0.00738506	0.0235925	0.00147856	0.00618198	0.01156	0.0771884	0.00515375	0.00441429	0.0146134	0.0308814	0.00306763	0.00189471	0.0833305	0.0453049	0.0183058	0.00690769	0.00549724	0.0302371	0.0372701	0.0199263	0.0691925	1.009885
14076	-72.55579	-116.7209	44.16516	0.0589442	0.134156	0.0436466	0.0395921	0.0737488	0.00126217	0.0275264	0.0240852	0.0133149	0.0207106	0.0168676	0.00823182	0.0266433	0.0547095	0.00083238	0.0875386	0.00408818	0.0444223	0.0105066	0.128847	0.0427492	0.00324219	0.00433447	0.0620526	0.0241524	0.0257073	0.0386388	0.0261887	0.0438069	0.00159677	0.0157251	0.0385115	0.0565628	0.0225795	0.0472652	0.2328	1.62771	0.797814	0.895689	0.966215	1.03497	1.11646	1.25342	0.1633267	0.1170186	0.0463111	0.105403	0.0342922	0.0311066	0.0579427	0.000991658	0.0216269	0.0189232	0.0104612	0.0162719	0.0132525	0.00646755	0.020933	0.042984	0.000653982	0.0687771	0.00321199	0.0349016	0.00825481	0.101232	0.033587	0.00254732	0.00340549	0.0487533	0.018976	0.0201976	0.0303576	0.0205759	0.0344181	0.00125454	0.0123549	0.0302576	0.0444401	0.0177402	0.0371351	1.272788
14112	-70.41755	-113.7993	43.38174	0.111529	0.0579634	0.100808	0.00522272	0.0294613	0.0254899	0.0222325	0.000538735	0.124752	0.00754082	0.00171861	0.00635099	0.00692913	0.0296215	0.00964069	0.00370708	0.0201673	0.0550658	0.0127312	0.0166863	0.0168056	0.0244338	0.00361746	0.0366321	0.000330954	0.0198592	0.0271365	0.0604892	0.0631354	0.0414166	0.078248	0.0399509	0.0403909	0.0244405	0.0186754	0.457112	1.44418	0.406565	0.644721	0.872022	1.14676	1.55106	2.45963	0.6507697	0.2589705	0.0975139	0.0506797	0.0881409	0.00456644	0.0257592	0.0222868	0.0194388	0.000471038	0.109076	0.00659324	0.00150265	0.00555292	0.00605842	0.0258993	0.00842925	0.00324124	0.0176331	0.0481462	0.0111314	0.0145895	0.0146938	0.0213634	0.00316289	0.0320289	0.000289367	0.0173637	0.0237265	0.0528881	0.0552018	0.0362122	0.0684153	0.0349307	0.0353154	0.0213693	0.0163287	1.14372
14148	-76.45037	-120.0403	43.58991	0.0500111	0.0259917	0.045204	0.0180203	0.0198617	0.00980383	0.0052866	0.00972577	0.0266771	0.00631443	0.000849661	0.0611872	0.0010848	0.00244648	0.00372947	0.0016549	0.00217854	0.0470781	0.0023384	0.0166178	0.00806339	0.00488029	0.0138164	0.00587283	7.12293e-05	0.026798	0.0294903	0.0233425	0.00902362	0.0288256	0.0666304	0.00830846	0.00681668	0.0034535	0.0192332	0.734852	1.21694	0.574095	0.762879	0.919027	1.08811	1.31082	1.74187	0.401275	0.4940613	0.081893	0.0425613	0.0740214	0.0295082	0.0325235	0.0160537	0.0086568	0.0159259	0.0436836	0.0103399	0.00139132	0.100194	0.00177635	0.0040061	0.006107	0.00270989	0.00356735	0.0770902	0.00382913	0.0272116	0.0132038	0.00799145	0.0226243	0.00961674	0.000116638	0.0438817	0.0482903	0.0382233	0.0147761	0.0472018	0.109107	0.0136051	0.0111623	0.0056551	0.0314943	0.6106883
14184	-77.30742	-120.772	43.46456	0.0381166	0.0656144	0.0710934	0.0196429	0.031932	0.000726591	0.00153067	0.0062756	0.195289	0.00467615	0.00486215	0.00753002	0.0296653	0.00192214	0.0136633	0.00103122	0.00565494	0.0437748	0.0557541	0.0515156	0.0177129	0.020714	0.0299819	0.0164518	0.0131021	0.0163949	0.0098816	0.0164989	0.0166835	0.0563679	0.00131624	0.0047778	0.0402166	0.00664868	0.00310788	0.463161	1.43923	0.336941	0.588284	0.847452	1.18001	1.69986	2.96788	0.7865888	0.2633001	0.0414254	0.0713102	0.0772648	0.021348	0.0347039	0.000789664	0.00166355	0.00682036	0.212241	0.00508207	0.00528422	0.00818367	0.0322405	0.00208899	0.0148494	0.00112074	0.00614583	0.0475747	0.060594	0.0559875	0.0192505	0.0225121	0.0325846	0.0178799	0.0142394	0.0178181	0.0107394	0.0179311	0.0181317	0.061261	0.0014305	0.00519254	0.0437077	0.00722583	0.00337767	0.9201271
14220	-76.02335	-119.2105	43.18716	0.157421	0.104173	0.0652377	0.0232646	0.00694331	0.0176056	0.0437123	0.0848328	0.0172371	0.00766421	0.00696893	0.0278407	0.00216488	0.0417567	0.00180797	0.0138046	0.0216543	0.0223718	0.00846963	0.00702153	0.0850055	0.016654	0.036974	0.0191604	0.0113846	0.0410785	0.0294501	0.0649862	0.0534442	0.00413187	0.0117261	0.0102797	0.0553437	0.0084021	0.077426	0.359436	1.5241	0.266485	0.524686	0.817737	1.22289	1.9059	3.75256	0.9562135	0.1929559	0.13038	0.0862787	0.0540316	0.0192683	0.00575063	0.0145814	0.0362037	0.0702607	0.0142762	0.0063477	0.00577185	0.0230584	0.00179301	0.034584	0.00149741	0.0114334	0.0179347	0.0185289	0.00701477	0.00581542	0.0704038	0.0137933	0.0306228	0.0158692	0.00942903	0.0340222	0.0243913	0.0538232	0.0442639	0.00342212	0.00971187	0.0085139	0.0458371	0.00695883	0.0641263	1.2074
14256	-79.8893	-122.5348	42.64548	0.0162596	0.175148	0.0213653	0.0108433	0.0167121	0.00456469	0.00658162	0.0209326	0.00753518	0.00162349	0.0226603	0.018633	0.0127549	0.0204174	0.00787592	0.0192023	0.00562957	0.0417756	0.00991829	0.0209366	0.00965422	0.010663	0.014534	0.018179	0.0185351	0.0322205	0.0230059	0.031104	0.0778427	0.0631725	0.00355504	0.00510904	0.0676082	0.027549	0.0242402	0.849606	1.12305	0.260314	0.518724	0.814827	1.22725	1.92781	3.84152	0.9731547	0.6189678	0.0183033	0.197163	0.0240508	0.0122063	0.0188126	0.00513844	0.00740888	0.0235637	0.00848229	0.00182755	0.0255086	0.020975	0.0143581	0.0229838	0.00886586	0.0216159	0.00633716	0.0470265	0.0111649	0.0235682	0.0108677	0.0120032	0.0163608	0.0204639	0.0208648	0.0362703	0.0258976	0.0350135	0.0876269	0.0711128	0.00400189	0.00575121	0.076106	0.0310117	0.027287	0.888342
14292	-77.11606	-120.8589	43.74286	0.0475933	0.0682592	0.0151798	0.0956572	0.0183865	0.0038333	0.0544353	0.0936527	0.0251195	0.00322021	0.00196633	0.00217064	0.053497	0.00543845	0.0183374	0.00279565	0.040179	0.0459756	0.0466679	0.0337513	0.0100885	0.0781113	0.0105321	0.00781521	0.0327992	0.00465792	0.100371	0.183102	0.0654353	0.00350109	0.0992727	0.0423731	0.0204898	0.00527339	0.0427434	0.196395	1.65749	0.479492	0.698741	0.89419	1.11833	1.43114	2.08554	0.5314754	0.09694565	0.034421	0.0493672	0.0109785	0.0691823	0.0132977	0.00277236	0.0393693	0.0677326	0.0181672	0.00232896	0.00142211	0.00156987	0.0386907	0.00393326	0.0132622	0.0020219	0.0290587	0.033251	0.0337517	0.02441	0.00729632	0.0564926	0.00761716	0.00565221	0.0237215	0.00336875	0.0725917	0.132425	0.0473249	0.0025321	0.0717972	0.0306456	0.0148189	0.00381388	0.0309134	1.382683
14328	-76.79762	-120.6125	43.81483	0.0127807	0.0913335	0.00800646	0.0106992	0.0237165	0.00265838	0.0110799	0.034476	0.0502358	0.0185385	0.00354168	0.00428689	0.0268087	0.00753429	0.0332646	0.0116611	0.0159442	0.100439	0.00147929	0.0041087	0.0157838	0.0347897	0.0202731	0.00931502	0.00682433	0.00894953	0.0409318	0.10325	0.0111401	0.0259137	0.027637	0.00866161	0.0263144	0.00591079	0.0468559	0.479528	1.42584	0.532946	0.735703	0.908686	1.10049	1.35924	1.87636	0.4550531	0.2751651	0.0147729	0.10557	0.00925448	0.012367	0.0274133	0.00307276	0.012807	0.03985	0.0580664	0.0214283	0.00409374	0.00495511	0.0309876	0.00870871	0.0384498	0.0134788	0.0184296	0.116095	0.00170988	0.00474915	0.0182441	0.0402126	0.0234332	0.010767	0.00788808	0.0103445	0.0473121	0.119344	0.0128766	0.0299531	0.0319449	0.0100118	0.0304162	0.00683214	0.0541596	0.8651444
14364	-77.49276	-121.2395	43.7467	0.0383964	0.193528	0.116411	0.0180545	0.0449186	0.000297832	0.0854892	0.0222681	0.0299827	0.00564057	0.0140363	0.00484646	0.00806949	0.0272198	0.0209552	0.0756372	0.00584404	0.0962691	0.0442343	0.0120936	0.00859444	0.0337549	0.00931773	0.0400676	0.0178986	0.00219573	0.0124572	0.0344877	0.0263299	0.0787291	0.0333289	0.036041	0.0391137	0.020694	0.0162819	0.257549	1.60746	0.482679	0.701002	0.895091	1.1172	1.42653	2.07177	0.5266855	0.1310898	0.0301506	0.151967	0.0914116	0.0141773	0.0352722	0.000233872	0.0671301	0.017486	0.0235438	0.00442924	0.0110219	0.00380567	0.00633654	0.0213742	0.016455	0.0593938	0.00458902	0.075595	0.0347349	0.00949645	0.00674876	0.026506	0.00731672	0.031463	0.0140548	0.00172419	0.00978196	0.0270814	0.0206755	0.0618218	0.0261714	0.0283011	0.0307139	0.0162499	0.0127853	1.273485
14400	-76.09904	-119.8108	43.71174	0.0879739	0.12497	0.0416921	0.0646649	0.0249698	0.190821	0.0252725	0.0106408	0.00742441	0.0376201	0.0259633	0.00436833	0.0169445	0.03471	0.010025	0.0977706	0.0399622	0.0161647	0.0291816	0.0215624	0.0289793	0.00363882	0.0122393	0.0776654	0.0016977	0.0407275	0.00265034	0.142602	0.0583067	0.00839358	0.00488648	0.0156345	0.00871751	0.0737781	0.0102589	0.181074	1.67003	0.452921	0.679581	0.886467	1.12807	1.47149	2.20789	0.5726979	0.08871199	0.0627095	0.0890812	0.0297189	0.0460944	0.017799	0.136021	0.0180148	0.00758497	0.00529227	0.0268163	0.0185072	0.00311384	0.0120784	0.024742	0.00714606	0.0696929	0.0284859	0.0115225	0.0208012	0.0153701	0.020657	0.00259382	0.00872438	0.0553615	0.00121016	0.0290314	0.00188922	0.10165	0.0415622	0.00598311	0.00348318	0.0111446	0.00621402	0.0525905	0.00731275	1.402879
14436	-77.31942	-119.6944	42.375	0.00139987	0.0909766	0.0291214	0.00557255	0.0104493	0.000468667	0.000893325	0.00249918	0.0196251	0.0128155	0.00966323	0.00707509	0.000628778	0.0116737	0.0010815	0.000213311	0.000782537	0.00675868	0.00797431	0.00434844	0.00568916	0.00831031	0.0411247	0.0028993	0.00183215	0.0224035	0.00981975	0.00819274	0.00566261	0.0146198	0.0243457	0.00247954	0.00118764	0.000666361	0.0208621	0.898277	1.08323	0.15727	0.405698	0.754686	1.32505	2.46489	6.35847	1.337524	0.678485	0.00355192	0.230837	0.0738903	0.0141394	0.0265132	0.00118916	0.00226665	0.00634123	0.0497952	0.032517	0.0245187	0.0179518	0.00159541	0.02962	0.00274412	0.00054124	0.00198555	0.017149	0.0202334	0.0110334	0.0144352	0.0210859	0.104347	0.00735644	0.00464876	0.0568448	0.0249159	0.0207876	0.0143679	0.037095	0.061773	0.00629139	0.00301342	0.00169077	0.0529339	0.3941165
14472	-76.9973	-121.8596	44.86227	0.0116343	0.0881041	0.0376155	0.0175601	0.0682681	0.0203955	0.00486943	0.011102	0.071838	0.0242423	0.00271562	0.00397363	0.00415321	0.0368093	0.00274011	0.0419019	0.0108882	0.0595231	0.0386948	0.0288492	0.0311562	0.000791544	0.0972587	0.00831117	0.0278519	0.0400933	0.0262536	0.0409537	0.00996637	0.0287223	0.00287834	0.00940567	0.0313464	0.0125898	0.0189943	0.145703	1.69897	0.996985	0.998528	0.999541	1.00046	1.00147	1.00302	0.00218348	0.07016697	0.0119639	0.0905999	0.0386811	0.0180576	0.070202	0.0209733	0.00500738	0.0114165	0.0738731	0.024929	0.00279255	0.0040862	0.00427087	0.037852	0.00281774	0.0430889	0.0111967	0.0612094	0.0397909	0.0296665	0.0320389	0.000813968	0.100014	0.00854662	0.028641	0.0412291	0.0269973	0.0421139	0.0102487	0.029536	0.00295988	0.00967212	0.0322344	0.0129464	0.0195324	0.9724516
14508	-78.6459	-122.7282	44.08233	0.00812099	0.112758	0.0864714	0.00358168	0.0161438	0.0366453	0.0100488	0.017652	0.0390664	0.0219336	0.0058667	0.0042061	0.00371247	0.0658751	0.0327667	0.00153275	0.00321431	0.0533157	0.0378653	0.00331033	0.0437675	0.00160623	0.0277713	0.00247908	0.0460461	0.00632512	0.00819281	0.0231039	0.0175442	0.0968104	0.0540357	0.0108119	0.0524069	0.00876995	0.0161477	0.253294	1.61094	0.483556	0.701623	0.895339	1.1169	1.42527	2.06801	0.5253725	0.1286457	0.00828751	0.11507	0.0882445	0.00365513	0.0164749	0.0373967	0.0102549	0.018014	0.0398675	0.0223834	0.005987	0.00429235	0.0037886	0.0672259	0.0334387	0.00156418	0.00328022	0.054409	0.0386418	0.00337821	0.044665	0.00163917	0.0283407	0.00252992	0.0469903	0.00645483	0.00836082	0.0235776	0.0179039	0.0987956	0.0551437	0.0110336	0.0534816	0.00894979	0.0164789	0.9799059
14544	-81.53601	-124.8297	43.29368	0.0286779	0.0928793	0.128031	0.010697	0.01323	0.0286802	0.00415399	0.0221101	0.00737046	0.040902	0.0609295	0.00245345	0.00291958	0.00890738	0.0143577	0.0136047	0.0295132	0.0408277	0.0162007	0.0488805	0.0443471	0.00739436	0.0442045	0.00246507	0.0702175	0.0140216	0.0211016	0.0441442	0.0286221	0.0663988	0.0313581	0.0294413	0.0128158	0.0404221	0.0230354	0.586247	1.33853	0.458325	0.683523	0.888068	1.12604	1.46301	2.18186	0.5641222	0.3583469	0.0261823	0.0847969	0.116889	0.0097661	0.0120787	0.0261844	0.00379251	0.020186	0.00672908	0.0373427	0.0556274	0.00223995	0.00266552	0.00813225	0.0131083	0.0124208	0.0269449	0.0372748	0.0147909	0.0446269	0.040488	0.0067509	0.0403578	0.00225055	0.0641071	0.0128014	0.0192653	0.0403027	0.0261314	0.0606207	0.0286292	0.0268793	0.0117005	0.0369046	0.0210308	1.095316
14580	-78.88798	-123.0157	44.12772	0.00509521	0.0352167	0.00115612	0.021949	0.0186728	0.0347134	0.0193324	0.0149644	0.0014095	0.010129	0.000871292	0.0103059	0.0163161	0.011707	0.0149398	0.0158238	0.00484	0.00672882	0.00681474	0.0259317	0.0281462	0.0266825	0.0311737	0.0053853	0.0259395	0.0060808	0.0274428	0.00207351	0.0100271	0.0114725	0.0753958	0.0210439	0.0266244	0.00204393	6.91931e-05	0.210178	1.64622	0.30764	0.562752	0.835802	1.19646	1.77698	3.25055	0.8523716	0.1044601	0.0088379	0.0610852	0.00200534	0.0380716	0.0323889	0.0602121	0.033533	0.0259565	0.00244484	0.0175692	0.0015113	0.0178761	0.028301	0.0203064	0.0259138	0.0274472	0.00839522	0.0116715	0.0118205	0.0449798	0.0488209	0.0462821	0.0540723	0.00934106	0.0449934	0.0105475	0.0476009	0.0035966	0.0173926	0.0198995	0.130778	0.0365016	0.0461813	0.00354529	0.000120019	0.5765188
14616	-78.54661	-122.7502	44.20358	0.0860723	0.127076	0.0596093	0.0147428	0.00297533	0.0050111	0.0623841	0.00108052	0.00246079	0.0313697	0.0158334	0.00294789	0.0254249	0.0270807	0.00935925	0.00989722	0.0165164	0.0200559	0.0350372	0.0401822	0.0448662	0.0182054	0.0253771	0.000782121	0.00707984	0.0156437	0.0190061	0.00522117	0.0156232	0.0394198	0.0131576	0.00249186	0.0138061	0.0206254	0.0243087	0.322419	1.55438	0.600973	0.780094	0.925448	1.08056	1.2819	1.66397	0.3681904	0.1697116	0.099999	0.147637	0.0692542	0.0171283	0.00345675	0.00582191	0.072478	0.00125535	0.00285896	0.0364454	0.0183953	0.00342487	0.0295387	0.0314625	0.0108736	0.0114986	0.0191888	0.023301	0.0407063	0.0466838	0.0521256	0.0211511	0.0294832	0.00090867	0.00822538	0.0181749	0.0220813	0.00606596	0.018151	0.045798	0.0152866	0.00289505	0.01604	0.0239627	0.028242	0.8607315
14652	-85.88857	-129.4531	43.56449	0.0296773	0.0348574	0.021815	0.0248175	0.00652051	0.00788748	0.0401031	0.0044067	0.0157627	0.0165611	0.0011684	0.0122866	0.0148494	0.0112861	0.010586	0.0102354	0.0124495	0.00449635	0.00309603	0.0200111	0.0191762	0.0197495	0.0192309	0.00241955	0.00226074	0.0061351	0.00184055	0.0359091	0.0243398	0.00555243	0.00255572	0.000400267	0.00590087	0.000965639	0.00064374	0.40787	1.48447	0.246068	0.50468	0.807879	1.23781	1.98145	4.06392	1.01385	0.2248019	0.0659563	0.0774689	0.0484828	0.0551556	0.0144915	0.0175295	0.0891272	0.00979367	0.0350318	0.0368063	0.0025967	0.0273065	0.0330019	0.0250827	0.0235268	0.0227477	0.0276685	0.00999292	0.00688078	0.0444737	0.0426181	0.0438923	0.0427396	0.00537733	0.00502438	0.013635	0.00409053	0.0798063	0.0540939	0.01234	0.00567995	0.000889575	0.0131144	0.00214608	0.00143068	0.4499538
14688	-81.66972	-124.7968	43.12705	0.0135904	0.0921881	0.0383388	0.00954463	0.0332444	0.0423412	0.0994301	0.00216236	0.00993019	0.0621018	0.0103066	0.0220249	0.0206667	0.0192725	0.0175248	0.0296812	0.00603195	0.0463473	0.0501787	0.0338049	0.00945303	0.0277611	0.00493156	0.00460926	0.0112607	0.0374484	0.0277649	0.0225235	0.0139641	5.16737e-05	0.00359741	0.0143689	0.0162094	0.00450405	0.0033893	0.842805	1.12861	0.482609	0.700953	0.895072	1.11723	1.42663	2.07207	0.5267902	0.6109861	0.0157927	0.107127	0.0445515	0.0110913	0.0386316	0.0492026	0.115543	0.00251277	0.0115394	0.0721654	0.0119768	0.025594	0.0240157	0.0223956	0.0203647	0.034491	0.00700943	0.0538578	0.0583101	0.039283	0.0109849	0.0322597	0.00573071	0.00535619	0.0130855	0.0435169	0.0322642	0.0261734	0.016227	6.00473e-05	0.00418037	0.0166973	0.0188361	0.00523392	0.00393853	0.8605487
