Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length
8928	-76.04223	-119.3231	43.28092	0.0505347	0.0807419	0.197089	0.0308533	0.0371354	0.053687	0.0616012	0.0124515	0.010074	0.0105907	0.0605852	0.00898507	0.0342176	0.0205987	0.00948627	0.0127497	0.0342953	0.0228804	0.0723728	0.0366889	0.077846	0.0340021	0.08678	0.0615063	0.0117131	0.000385694	0.0685147	0.0733305	0.00660128	0.026679	0.0389057	0.0146594	0.00657627	0.0249682	0.0109199	0.631715	1.30132	0.83103	0.913686	0.972231	1.02856	1.09447	1.20333	0.1338322	0.3971787	0.0360703	0.0576313	0.140677	0.0220222	0.0265062	0.0383203	0.0439692	0.00888751	0.00719051	0.00755938	0.043244	0.0064133	0.0244236	0.0147028	0.00677104	0.00910037	0.0244791	0.0163314	0.0516577	0.0261875	0.0555644	0.0242698	0.0619412	0.0439015	0.00836052	0.000275298	0.0489039	0.0523413	0.00471181	0.0190427	0.0277698	0.0104635	0.00469396	0.0178216	0.00779432	1.401007
8964	-76.00665	-120.0556	44.04893	0.0529487	0.107717	0.152681	0.008072	0.023597	0.00531509	0.0550452	0.0342167	0.0439218	0.00672969	0.0880816	0.00546318	0.0125332	0.00956528	0.00819114	0.00456279	0.00630408	0.0370348	0.0282874	0.0162667	0.0489865	0.0224588	0.0445615	0.041524	0.0029999	0.00383306	0.0196438	0.0227366	0.0153928	0.0312159	0.0229569	0.00770626	0.0166794	0.0205785	0.0132099	0.337509	1.54204	0.640458	0.804683	0.934451	1.07015	1.24272	1.56138	0.3221791	0.1790772	0.0508624	0.103473	0.146665	0.00775395	0.0226672	0.00510566	0.0528763	0.0328685	0.0421911	0.00646453	0.084611	0.00524792	0.0120394	0.00918838	0.00786839	0.00438301	0.00605568	0.0355755	0.0271728	0.0156258	0.0470563	0.0215738	0.0428057	0.0398878	0.0028817	0.00368203	0.0188698	0.0218407	0.0147863	0.0299859	0.0220524	0.00740261	0.0160222	0.0197677	0.0126894	1.041019
9000	-72.88373	-116.9221	44.03836	0.0371108	0.125849	0.109656	0.015805	0.0142893	0.0165899	0.0511871	0.00771956	0.0204988	0.00740775	0.0366	0.00508027	0.0251243	0.00664691	0.00821273	0.0203003	0.000331524	0.0321192	0.0513724	0.0247954	0.0174519	0.0211396	0.032311	0.0256974	0.00660129	0.0165181	0.013876	0.0199975	0.014314	0.0465713	0.0671979	0.0230925	0.0169867	0.0670348	0.0053563	0.42113	1.47362	0.755475	0.872183	0.958232	1.04359	1.14655	1.32367	0.2027547	0.233819	0.0367127	0.124499	0.10848	0.0156355	0.014136	0.0164119	0.0506381	0.00763676	0.020279	0.00732829	0.0362074	0.00502578	0.0248548	0.00657561	0.00812464	0.0200826	0.000327968	0.0317747	0.0508214	0.0245295	0.0172647	0.0209128	0.0319644	0.0254218	0.00653048	0.0163409	0.0137271	0.019783	0.0141604	0.0460718	0.0664771	0.0228448	0.0168045	0.0663158	0.00529885	1.010842
9036	-82.64972	-125.6409	42.9912	0.0708985	0.179906	0.131654	0.0268633	0.0284694	0.0517052	0.0781045	0.00768912	0.0166072	0.0359099	0.0467525	0.0297644	0.049399	0.0155656	0.0744886	0.00749125	0.00256155	0.0613623	0.0261199	0.018757	0.0483431	0.0309879	0.00388851	0.0712734	0.110105	0.0111305	0.0323532	0.158195	0.0303396	0.0619424	0.128378	0.0127382	0.0457789	0.0368414	0.0404981	0.366102	1.51864	0.592868	0.774945	0.923538	1.08279	1.29041	1.68672	0.3780084	0.1972401	0.0397667	0.100908	0.0738441	0.0150675	0.0159684	0.0290012	0.0438085	0.0043128	0.00931492	0.0201417	0.0262233	0.0166947	0.0277077	0.0087307	0.0417804	0.00420181	0.00143676	0.0344179	0.0146506	0.0105207	0.0271154	0.017381	0.00218105	0.0399769	0.0617574	0.00624305	0.0181467	0.088731	0.0170174	0.0347432	0.0720069	0.0071448	0.0256772	0.0206642	0.0227152	1.782863
9072	-75.23432	-119.8063	44.57202	0.0471201	0.0574744	0.0363939	0.0318287	0.00730029	0.0002116	0.0169192	0.00536265	0.00937875	0.00423008	0.0258054	0.00338727	0.00644645	0.00536632	0.0241957	0.0195864	0.00865282	0.0210446	0.0253659	0.0383619	0.0175688	0.0126607	0.00246988	0.00349781	0.0749746	0.0270535	0.00330389	0.0384495	0.00995104	0.0100922	0.0529011	0.00216589	0.026224	0.014437	0.00643101	0.22436	1.63461	0.638007	0.80318	0.933906	1.07077	1.24505	1.56738	0.3249513	0.1123001	0.0676417	0.0825055	0.0522441	0.0456906	0.0104797	0.000303756	0.0242877	0.00769817	0.0134634	0.00607235	0.037044	0.00486249	0.00925398	0.00770344	0.0347333	0.0281167	0.0124213	0.0302099	0.0364132	0.0550692	0.0252203	0.0181746	0.00354555	0.00502116	0.107627	0.0388358	0.00474279	0.0551949	0.0142849	0.0144875	0.0759404	0.00310917	0.037645	0.0207246	0.00923182	0.6966131
9108	-79.98735	-123.7177	43.73036	0.0544803	0.0299942	0.0112891	0.0294684	0.00613839	0.000423391	0.00864612	0.0185911	0.0254174	0.00144622	0.000460379	0.00287997	0.0146543	0.00091287	0.00600965	0.00192231	0.0200546	0.0479324	0.00250593	0.010451	0.0593744	0.00321944	0.00187028	0.00907568	0.0743308	0.0487207	0.0121322	0.00499247	0.0142893	0.0452668	0.0416541	0.00113163	0.0222965	0.0418626	0.00242381	0.478461	1.42671	0.394327	0.635182	0.867976	1.15211	1.57435	2.53597	0.6728695	0.2743846	0.0805542	0.0443492	0.0166919	0.0435718	0.00907617	0.000626023	0.0127841	0.0274887	0.037582	0.00213836	0.000680713	0.0042583	0.0216678	0.00134976	0.00888582	0.00284231	0.0296526	0.0708725	0.00370524	0.0154528	0.0877906	0.00476024	0.00276539	0.0134192	0.109905	0.072038	0.0179386	0.00738183	0.021128	0.0669312	0.0615894	0.00167321	0.0329674	0.0618977	0.00358383	0.676319
9144	-70.6188	-115.0747	44.45586	0.0865135	0.0525602	0.032155	0.00767183	0.0264518	0.0007065	0.0173162	0.00948474	0.0235618	0.000969489	0.0133777	0.00521914	0.0817296	0.00117528	0.00905053	0.00752379	0.00961049	0.0402658	0.0257856	0.0469177	0.0169995	0.0109708	0.00785643	0.0246156	0.0323294	0.036439	0.0113304	0.00199456	0.0373868	0.023501	0.179072	0.00496493	0.0490054	0.0251341	0.000976735	0.305827	1.56796	0.920755	0.960535	0.987517	1.01264	1.04109	1.08607	0.05969736	0.1595844	0.0900597	0.0547147	0.0334731	0.0079863	0.0275361	0.00073546	0.018026	0.00987353	0.0245276	0.00100923	0.0139261	0.00543307	0.0850797	0.00122345	0.00942152	0.0078322	0.0100044	0.0419163	0.0268426	0.0488409	0.0176964	0.0114205	0.00817847	0.0256246	0.0336546	0.0379326	0.0117948	0.00207632	0.0389194	0.0244644	0.186412	0.00516844	0.0510141	0.0261644	0.00101677	0.9606234
9180	-73.83941	-117.4541	43.61471	0.0764988	0.0608837	0.0249781	0.0172215	0.0137999	0.00118674	0.0422931	0.0277629	0.0215462	0.00373168	0.0112489	0.00465606	0.169217	0.00640235	0.0161218	0.00191217	0.06033	0.0833685	0.0396246	0.0365544	0.118722	0.00497728	0.0277327	0.0896294	0.085012	0.0166705	0.0437134	0.0608145	0.0143005	0.0486579	0.201858	0.0451814	0.0467246	0.00216408	0.0303956	0.238214	1.62328	0.62799	0.797005	0.93166	1.07335	1.2547	1.59238	0.3363946	0.1200673	0.0491671	0.039131	0.0160539	0.0110686	0.00886943	0.00076274	0.0271825	0.0178437	0.0138481	0.00239841	0.00722989	0.00299253	0.108759	0.0041149	0.0103618	0.00122898	0.0387752	0.0535824	0.0254675	0.0234942	0.0763046	0.00319899	0.0178243	0.0576064	0.0546387	0.0107144	0.0280954	0.0390866	0.00919116	0.0312733	0.129738	0.0290389	0.0300307	0.00139089	0.0195358	1.555893
9216	-75.97672	-119.5337	43.55697	0.0374223	0.0825684	0.0168632	0.0137071	0.0190988	0.000260039	0.0227516	0.000442514	0.0421391	0.000108276	0.015875	0.0180365	0.0019885	0.00571792	0.0164007	0.00303276	0.00031615	0.0277906	0.020544	0.0122173	0.0122864	0.00540353	0.0177815	0.0519913	0.0440844	0.00651376	0.0103658	0.0264177	0.013736	0.00868739	0.0271303	0.0177876	0.0151139	0.000580151	0.0172845	0.533805	1.38143	0.345463	0.595494	0.850679	1.17553	1.67928	2.89467	0.768528	0.3161573	0.0591708	0.130554	0.0266634	0.0216733	0.0301983	0.000411164	0.0359741	0.000699687	0.0666289	0.000171203	0.0251011	0.0285187	0.00314415	0.00904098	0.0259322	0.00479529	0.000499886	0.0439415	0.0324834	0.0193176	0.0194268	0.00854387	0.0281154	0.0822068	0.0697046	0.0102993	0.0163901	0.0417708	0.0217189	0.0137362	0.0428975	0.0281251	0.0238976	0.000917315	0.0273296	0.632445
9252	-79.78351	-123.2534	43.46987	0.0377145	0.154661	0.0480191	0.0796066	0.0243982	0.168692	0.0343226	0.00141728	0.0310174	0.00225203	0.0199347	0.0510346	0.00726545	0.040028	0.0279104	0.00653099	1.32108e-05	0.0536481	0.113854	0.0372522	0.00396055	0.0546779	0.0143212	0.012646	0.0450551	0.016878	0.104166	0.0309147	0.0337197	0.024581	0.058433	0.0215307	0.0634825	0.00048025	0.0270344	0.352103	1.5301	0.588089	0.771892	0.922401	1.08413	1.29552	1.70042	0.383861	0.1882782	0.025984	0.106556	0.0330834	0.0548461	0.0168095	0.116223	0.0236471	0.000976456	0.0213699	0.00155157	0.0137343	0.035161	0.00500564	0.0275779	0.0192293	0.00449962	9.10175e-06	0.0369616	0.0784411	0.0256654	0.00272868	0.0376711	0.00986678	0.00871265	0.0310414	0.0116284	0.0717665	0.0212991	0.0232317	0.0169355	0.0402582	0.0148339	0.0437372	0.000330875	0.0186257	1.451454
9288	-78.57804	-122.8288	44.25071	0.0468279	0.193398	0.0509603	0.0652518	0.00948136	0.0298879	0.0254947	0.00327329	0.0273412	0.00861263	0.00747749	0.0292881	0.00607009	0.00405334	0.0422527	0.0263571	0.00197441	0.0452438	0.0197312	0.00102776	0.0183462	0.082992	0.0761247	0.043507	0.000317308	0.0444686	0.02167	0.0047377	0.000793204	0.00863093	0.00741019	0.00184408	0.0652293	0.0173021	0.00481633	0.271062	1.5964	0.701998	0.841507	0.947588	1.05531	1.18834	1.4245	0.2558392	0.1389237	0.044932	0.185568	0.0488971	0.0626101	0.0090975	0.0286778	0.0244625	0.00314077	0.0262342	0.00826394	0.00717476	0.0281024	0.00582434	0.00388924	0.0405421	0.02529	0.00189448	0.043412	0.0189324	0.000986152	0.0176034	0.079632	0.0730427	0.0417455	0.000304461	0.0426683	0.0207926	0.00454588	0.000761091	0.0082815	0.00711018	0.00176943	0.0625885	0.0166016	0.00462133	1.042194
9324	-76.19547	-119.3661	43.17067	0.0589509	0.0759079	0.0228809	0.0335969	0.110789	0.00156738	0.0618514	0.00813481	0.0168576	0.0530259	0.0370672	0.0155716	0.0106545	0.0323827	0.0425818	0.113278	0.0235265	0.0947463	0.0325556	0.0146901	0.146393	0.010824	0.0205852	0.0456229	0.108026	0.0108483	0.113889	0.0169778	0.00811893	0.00950487	0.0437239	0.0113326	0.0204215	0.0159425	0.0186323	0.498916	1.40998	0.578197	0.765533	0.920023	1.08693	1.30628	1.72952	0.3961269	0.2895109	0.040337	0.0519398	0.0156562	0.0229886	0.075807	0.00107248	0.0423217	0.00556622	0.0115348	0.0362828	0.0253632	0.0106548	0.00729032	0.0221578	0.0291365	0.07751	0.0160979	0.06483	0.0222761	0.0100516	0.100169	0.0074063	0.0140854	0.0312173	0.0739165	0.00742293	0.0779283	0.011617	0.00555536	0.00650369	0.029918	0.0077543	0.0139734	0.0109086	0.0127491	1.461459
9360	-79.18321	-122.9631	43.7799	0.0676559	0.0569817	0.0714329	0.0552644	0.0552164	0.00583957	0.0692505	0.0301049	0.00320117	0.0253815	0.0229533	0.00467541	0.00770586	0.021374	0.0205493	0.0729498	0.00599354	0.0697608	0.00421367	0.0165111	0.0284158	0.0543321	0.0784505	0.0405825	0.0887684	0.0189505	0.0206304	0.00402419	0.00113519	0.00309069	0.0587346	0.00889445	0.0139002	0.0907332	0.00791769	0.147875	1.69719	0.318256	0.57214	0.840128	1.1903	1.74782	3.14213	0.8278421	0.07128756	0.0561191	0.0472651	0.0592521	0.0458406	0.0458009	0.0048438	0.0574418	0.0249714	0.0026553	0.0210534	0.0190393	0.00387816	0.00639185	0.0177293	0.0170452	0.0605104	0.00497152	0.0578651	0.00349515	0.0136956	0.0235703	0.0450673	0.0650731	0.0336624	0.0736315	0.015719	0.0171125	0.00333798	0.000941612	0.00256366	0.0487191	0.00737776	0.0115299	0.0752613	0.00656756	1.205576
9396	-71.39341	-115.2421	43.84873	0.0435869	0.166941	0.142182	0.017404	0.0268042	0.016654	0.0237969	0.0304147	0.00982857	0.011425	0.0108324	0.0342593	0.034917	0.0327715	0.0344143	0.0767337	0.0027754	0.0625815	0.0634155	0.0961083	0.0266367	0.142502	0.00592768	0.0521358	0.0625997	0.00997808	0.0432398	0.00265264	0.0110918	0.0514885	0.0453371	0.00507284	0.0525793	0.0402212	0.0217458	0.214475	1.6427	0.74172	0.864402	0.955557	1.04651	1.15687	1.34822	0.2160411	0.1068236	0.0288453	0.11048	0.0940945	0.0115178	0.0177387	0.0110214	0.0157485	0.0201281	0.00650444	0.00756097	0.00716877	0.0226724	0.0231077	0.0216878	0.022775	0.0507815	0.00183673	0.0414157	0.0419677	0.0636035	0.0176279	0.0943064	0.00392287	0.0345029	0.0414278	0.00660339	0.0286156	0.00175549	0.00734045	0.0340745	0.0300036	0.00335715	0.0347964	0.026618	0.0143912	1.511055
9432	-77.0359	-121.2554	44.2195	0.0546076	0.0422563	0.00568426	0.016697	0.0310941	0.00734331	0.0244565	0.00953624	0.00405809	0.0574178	0.00222351	0.0091894	0.0304088	0.00472893	0.0158155	0.0213377	0.00840867	0.0419667	0.059857	0.00923582	0.0277427	0.0204074	0.0148916	0.0259989	0.0528262	0.0178246	0.0449545	0.00407911	0.00764177	0.0311236	0.0544722	0.000358403	0.0359547	0.0213773	0.031199	0.243828	1.61869	0.481281	0.700011	0.894696	1.1177	1.42855	2.07779	0.5287831	0.1232452	0.0644584	0.0498791	0.00670967	0.0197091	0.0367033	0.00866799	0.0288683	0.0112565	0.00479015	0.0677756	0.00262462	0.0108471	0.0358944	0.005582	0.0186685	0.0251869	0.00992553	0.0495372	0.0706548	0.0109019	0.0327473	0.0240887	0.017578	0.0306889	0.0623557	0.02104	0.053064	0.00481496	0.00902029	0.0367381	0.0642986	0.000423057	0.0424406	0.0252336	0.0368271	0.8471753
9468	-76.65174	-121.1927	44.54098	0.010061	0.0666698	0.0138492	0.0135123	0.0128698	0.00218367	0.0327865	0.00281666	0.0365686	0.0110684	0.00549108	0.0188084	0.0420017	0.0103609	0.0167388	0.0124698	0.00560923	0.0233134	0.0367746	0.00588255	0.035752	0.00294223	0.00898161	0.0364337	0.0347931	0.000610679	0.0361228	0.00786754	0.00155431	0.0719592	0.02894	0.000838766	0.0260664	0.0368501	0.00932302	0.373858	1.5123	0.955528	0.978058	0.993102	1.00695	1.02243	1.04654	0.03289354	0.2022641	0.0139955	0.0927422	0.0192652	0.0187966	0.0179028	0.00303763	0.0456083	0.00391817	0.0508694	0.0153969	0.00763847	0.0261638	0.0584272	0.0144128	0.0232848	0.0173464	0.00780282	0.0324306	0.051156	0.00818302	0.0497335	0.00409284	0.012494	0.0506818	0.0483996	0.000849496	0.0502493	0.0109443	0.00216215	0.1001	0.0402576	0.00116678	0.0362602	0.051261	0.012969	0.718872
9504	-78.01642	-120.8132	42.79677	0.0511196	0.0842783	0.0180735	0.00366309	0.0250442	0.0217044	0.0199168	0.0196152	0.0180026	0.0121682	0.0288362	0.0594955	0.00948573	0.0462186	0.0226352	0.0311292	0.042095	0.0977033	0.0260738	0.0344695	0.00139151	0.0187511	0.00546435	0.0870589	0.0717698	0.00924163	0.077868	0.0214945	0.00835426	0.0464688	0.0393585	0.00996641	0.0330112	0.0775949	0.0640265	0.973589	1.02161	0.719572	0.851716	0.951159	1.05135	1.1741	1.38972	0.2379615	0.7797235	0.0411078	0.0677724	0.0145338	0.00294567	0.0201393	0.0174536	0.0160161	0.0157736	0.0144768	0.00978503	0.0231886	0.0478434	0.00762796	0.0371667	0.0182021	0.0250326	0.0338507	0.0785681	0.0209673	0.0277186	0.00111898	0.0150787	0.00439416	0.0700084	0.0577137	0.00743167	0.0626176	0.0172848	0.00671809	0.0373679	0.0316501	0.00801449	0.026546	0.062398	0.0514869	1.243548
9540	-71.81926	-115.6416	43.82239	0.0630248	0.0880549	0.0316791	0.0056723	0.0261665	0.0243218	0.0323031	0.00156235	0.0251401	0.00156028	0.0304646	0.0621616	0.00871007	0.00537637	0.00983092	0.0120588	0.00925222	0.0392191	0.022029	0.0204663	0.00485417	0.00923145	0.0234451	0.0685841	0.0307468	0.00667482	0.0895924	0.0907891	0.0085505	0.0631926	0.152325	0.00550217	0.0147165	0.0260752	0.0433679	0.101511	1.73513	0.266121	0.524336	0.817567	1.22314	1.90717	3.75769	0.9572008	0.04786652	0.0544866	0.0761259	0.0273875	0.00490386	0.0226216	0.0210269	0.0279269	0.00135069	0.0217343	0.00134891	0.0263374	0.0537404	0.00753009	0.00464802	0.0084991	0.0104252	0.00799879	0.033906	0.0190447	0.0176937	0.00419657	0.00798084	0.020269	0.0592928	0.0265815	0.00577056	0.077455	0.0784896	0.00739214	0.0546317	0.131689	0.00475677	0.0127228	0.0225427	0.0374927	1.156702
9576	-75.76248	-119.6391	43.87658	0.0584003	0.0787137	0.0979992	0.00182658	0.0218922	0.00412144	0.0550276	0.00919095	0.00226584	0.00158135	0.00308534	0.0513382	0.0236491	0.052854	0.00669576	0.00708021	0.0238188	0.15226	0.0167422	0.0171231	0.033145	0.00580987	0.00158312	0.00291403	0.123204	0.00502151	0.0669144	0.104403	0.0133281	0.0493081	0.151399	0.00124912	0.0787467	0.0116459	0.0354546	0.270083	1.5972	0.707502	0.844718	0.948714	1.05406	1.18383	1.41342	0.2501928	0.1383524	0.0426345	0.057464	0.0715432	0.00133347	0.0159821	0.00300881	0.0401722	0.00670975	0.00165415	0.00115445	0.00225242	0.0374789	0.0172648	0.0385855	0.00488816	0.00516883	0.0173886	0.111155	0.0122225	0.0125006	0.0241971	0.00424143	0.00115574	0.00212736	0.0899434	0.00366589	0.0488501	0.0762179	0.00973001	0.0359968	0.110527	0.000911908	0.0574881	0.00850196	0.0258832	1.369791
9612	-78.93912	-122.6385	43.69936	0.0593902	0.05666	0.0569939	0.0108959	0.0116764	0.0461987	0.012178	0.0243372	0.00642222	0.0379763	0.0143951	0.0333524	0.0344638	0.018648	0.0108796	0.00963744	0.0165228	0.0577764	0.052555	0.0151143	0.0173196	0.00435267	0.00192109	0.00334824	0.0106878	0.00546415	0.0275918	0.0269575	0.0126205	0.0202541	0.082596	0.00899232	0.0446736	0.0037226	0.0241072	0.145326	1.69928	0.177401	0.430243	0.768644	1.30099	2.32427	5.63695	1.250435	0.0699728	0.0674365	0.0643365	0.0647155	0.0123721	0.0132583	0.0524578	0.0138279	0.0276344	0.00729231	0.0431214	0.0163453	0.037871	0.039133	0.0211744	0.0123536	0.0109431	0.0187614	0.065604	0.0596753	0.017162	0.0196661	0.00494238	0.00218136	0.00380187	0.0121358	0.00620445	0.03133	0.0306098	0.0143304	0.0229982	0.0937863	0.0102106	0.0507261	0.00422694	0.0273733	0.8806832
9648	-75.1796	-118.6872	43.50762	0.0489776	0.015614	0.0309809	0.0139967	0.0046032	0.0251129	0.00847856	0.0141136	0.00107045	0.0237183	0.00310341	0.0125476	0.0126184	0.00700383	0.0224669	0.00660865	0.00943813	0.0485237	0.0696411	0.00821587	0.0179933	0.0012709	0.0192119	0.0121997	0.0100499	0.00290552	0.00249789	0.0130349	0.00271574	0.0075019	0.0617496	0.00443767	0.0113188	0.00525244	0.0232324	0.571149	1.35088	0.344526	0.594706	0.850328	1.17602	1.6815	2.90253	0.7704909	0.3459262	0.0841241	0.0268187	0.0532129	0.0240408	0.00790648	0.0431339	0.0145628	0.0242415	0.00183861	0.0407386	0.00533042	0.0215518	0.0216734	0.0120298	0.0385893	0.011351	0.016211	0.0833445	0.119616	0.0141116	0.0309053	0.00218291	0.0329985	0.0209543	0.0172618	0.00499053	0.00429039	0.0223887	0.00466457	0.0128853	0.106061	0.00762215	0.0194412	0.00902161	0.0399041	0.5822063
9684	-73.87564	-117.4776	43.60194	0.0483628	0.0986192	0.0046322	0.0141181	0.00880635	0.019119	0.00227979	0.00137212	0.00146243	0.0295533	0.018776	0.0123901	0.0244486	0.00626111	0.00742051	0.0153184	0.00931966	0.00836578	0.000382065	0.0149983	0.0284276	0.000710475	0.000940955	0.000191584	0.00457732	0.0010373	0.0185595	0.0219853	0.00823275	0.0234152	0.0776479	0.0146838	0.00517193	0.00277008	0.0138522	0.513918	1.3977	0.340029	0.590907	0.84863	1.17837	1.69231	2.94093	0.7799921	0.3008349	0.0851143	0.173561	0.00815226	0.0248466	0.0154984	0.0336478	0.00401223	0.00241481	0.00257376	0.0520112	0.0330441	0.0218055	0.0430275	0.011019	0.0130595	0.026959	0.0164018	0.014723	0.000672402	0.0263957	0.0500302	0.00125037	0.001656	0.000337171	0.00805568	0.00182555	0.0326631	0.0386923	0.0144889	0.0412088	0.136654	0.0258423	0.00910215	0.0048751	0.0243787	0.5682098
9720	-77.24272	-120.1075	42.86476	0.0124096	0.0514388	0.0549619	0.0149435	0.0111805	0.0151177	0.00375668	0.00568942	0.000528616	0.0041453	0.0094849	0.0022706	0.00140566	0.00129268	0.00260206	0.00558658	0.0138964	0.00430123	0.019835	0.00551188	0.00779454	0.00418154	0.00819846	0.00677428	0.00556787	0.00107026	0.00126177	0.00974829	0.00137359	0.0100418	0.00169294	0.00649451	0.00171674	0.00521128	0.00015096	0.465786	1.43708	0.122884	0.359703	0.72688	1.37574	2.78007	8.13778	1.515926	0.2651878	0.0398206	0.165059	0.176365	0.0479516	0.0358766	0.0485105	0.0120546	0.0182565	0.00169625	0.0133017	0.0304356	0.00728602	0.00451057	0.00414801	0.00834962	0.0179265	0.0445914	0.013802	0.0636477	0.0176868	0.0250115	0.0134179	0.0263077	0.0217377	0.0178665	0.00343432	0.00404884	0.0312808	0.00440765	0.0322227	0.0054324	0.0208399	0.00550878	0.0167222	0.000484408	0.3116379
9756	-76.88753	-121.5696	44.68206	0.0643293	0.0983236	0.024376	0.0196902	0.043212	0.0771258	0.00238886	0.0097616	0.00135609	0.00316078	0.0306945	0.00209631	0.00395532	0.0129647	0.0260777	0.0448403	0.0677275	0.0430609	0.0323042	0.0820839	0.0106493	0.0532533	0.0287439	0.0305374	0.00426205	0.0179004	0.00932388	0.0049924	0.0342475	0.0394181	0.0332648	0.0274226	0.00304416	0.0351701	0.000637417	0.141654	1.70228	0.821027	0.908305	0.970441	1.03046	1.10095	1.21799	0.142589	0.06808404	0.0629201	0.0961697	0.023842	0.0192589	0.0422654	0.0754363	0.00233653	0.00954776	0.00132639	0.00309153	0.0300221	0.00205039	0.00386868	0.0126807	0.0255065	0.0438581	0.0662438	0.0421176	0.0315966	0.0802857	0.010416	0.0520868	0.0281142	0.0298684	0.00416868	0.0175082	0.00911963	0.00488304	0.0334972	0.0385546	0.0325361	0.0268219	0.00297748	0.0343996	0.000623453	1.022397
9792	-88.43597	-132.1631	43.72711	0.0614916	0.0265957	0.0291173	0.0943906	0.0444516	0.113247	0.0331253	0.0205276	0.0443029	0.0100814	0.119083	0.00307776	0.00479277	0.0119311	0.0660367	0.116621	0.00719649	0.0125199	0.0339058	0.0671411	0.137678	0.0547529	0.0559477	0.0967568	0.0123283	0.0134767	0.000372349	0.00290339	0.0581987	0.0194123	0.0797611	0.04343	0.00115999	0.0871675	0.00126869	0.147459	1.69753	0.577133	0.764846	0.919766	1.08723	1.30745	1.7327	0.397458	0.07107251	0.0388143	0.0167876	0.0183792	0.0595806	0.0280584	0.0714832	0.0209091	0.0129573	0.0279646	0.00636349	0.0751667	0.00194272	0.00302526	0.00753104	0.0416832	0.0736127	0.00454252	0.00790273	0.0214018	0.0423803	0.0869041	0.0345608	0.0353149	0.0610741	0.00778179	0.00850667	0.000235032	0.00183266	0.0367358	0.0122533	0.0503463	0.0274136	0.000732204	0.0550213	0.000800815	1.584251
9828	-74.04326	-117.1552	43.11197	0.0653847	0.0469919	0.0320896	0.0184005	0.0227245	0.0155093	0.00428511	0.00549244	0.0511563	0.00378559	0.110831	0.0796312	0.0343159	0.0384119	0.0117232	0.0229867	0.00670173	0.0275084	0.0416031	0.0082729	0.0760786	0.0166079	0.0304197	0.0439178	0.0996188	0.0016447	0.00151576	0.0147971	0.0541987	0.00120277	0.179892	0.0228358	0.0235221	0.00687869	0.0967643	0.731061	1.22004	0.716945	0.850198	0.95063	1.05193	1.1762	1.39481	0.240606	0.4902626	0.0496203	0.0356621	0.0243527	0.0139641	0.0172455	0.01177	0.00325196	0.0041682	0.0388224	0.00287288	0.0841093	0.0604319	0.0260423	0.0291507	0.00889669	0.0174445	0.00508593	0.0208761	0.0315725	0.00627828	0.0577359	0.0126037	0.0230854	0.0333291	0.0756005	0.00124816	0.0011503	0.0112295	0.0411313	0.000912783	0.13652	0.0173301	0.0178509	0.00522023	0.0734342	1.3177
